"gene_id","ST29_biol_rep_1","ST29_biol_rep_2","ST29_biol_rep_3","ST61_biol_rep_1","ST61_biol_rep_2","ST61_biol_rep_3","ST40_biol_rep_1","ST40_biol_rep_2","ST40_biol_rep_3","ST41_biol_rep_1","ST41_biol_rep_2","ST41_biol_rep_3"
"gene-SA2401",197,121,124,12,13,20,137,164,186,109,87,19
"gene-SA2402",3165,4570,4384,890,763,771,4755,6193,4824,2352,2597,3787
"gene-SA2403",314,72,85,35,37,23,113,129,104,117,137,138
"gene-SA2404",324,110,211,19,21,22,198,158,206,156,136,138
"gene-betA",90,50,55,41,37,46,106,73,97,81,108,108
"gene-gbsA",74,50,59,43,62,63,106,47,109,89,94,98
"gene-SA2407",176,170,122,190,185,159,268,180,244,234,296,360
"gene-cudT",63,31,61,34,60,34,58,57,44,144,124,128
"gene-SA2409",479,1644,5124,1911,1942,1882,1984,960,2158,8286,7962,7724
"gene-nrdD",4104,4137,14133,5508,5539,5221,4513,2298,4479,20893,20039,22395
"gene-SA2411",139,109,145,35,37,40,104,109,143,165,112,154
"gene-SA2412",812,682,781,172,232,195,1134,1216,1096,576,682,789
"gene-SA2413",1936,1472,1828,305,384,291,2366,2473,2283,1338,1364,1874
"gene-SA2414",1107,1036,964,211,270,182,883,912,925,1022,1028,1297
"gene-SA2415",1472,1165,1026,227,212,222,1361,1277,1455,890,904,1207
"gene-SA2416",364,267,319,71,76,70,359,350,360,211,234,414
"gene-SA2417",1114,919,917,284,324,275,1439,2226,1479,976,932,1093
"gene-SA2418",1696,979,977,287,306,254,1430,2083,1519,951,1042,1238
"gene-SA2419",430,206,232,73,91,63,359,507,337,248,264,395
"gene-phoB",61,47,52,46,45,50,76,72,72,88,102,120
"gene-SA2421",914,761,998,189,187,187,1085,894,1086,715,836,998
"gene-SA2422",962,926,1050,146,134,151,1083,887,1081,693,661,912
"gene-clfB",1109,710,821,869,1291,767,877,697,871,3260,3129,3090
"gene-SA2424",490,277,636,1031,856,583,282,260,267,2996,2528,2003
"gene-arcC",802,233,641,1931,1476,1078,322,260,268,2931,2842,2299
"gene-arcD",125,234,677,1803,1295,1011,197,166,219,3610,3305,2792
"gene-arcB",300,294,1018,1214,982,653,277,254,330,3512,3003,2954
"gene-arcA",240,230,899,1141,763,619,233,192,236,2655,2479,2113
"gene-SA2429",29,40,47,8,5,7,26,14,19,40,61,44
"gene-aur",302,81,90,22,23,22,146,111,126,96,92,120
"gene-isaB",1900,1098,1468,177,248,202,959,1348,971,875,1056,1232
"gene-SA2432",1072,102,187,100,91,70,201,113,201,277,234,231
"gene-SA2433",519,381,287,102,119,130,513,269,517,412,473,457
"gene-SA2434",482,650,813,309,331,325,869,692,813,946,1203,1044
"gene-pmi",411,649,731,293,321,276,781,679,751,961,1098,1068
"gene-SA2436",4583,5340,6096,1450,1690,1469,8054,6878,8258,5080,5640,6604
"gene-SA2437",918,759,1083,527,464,432,596,467,622,1403,1505,1428
"gene-SA2438",275,199,285,59,65,50,167,185,195,158,165,204
"gene-SA2439",871,1290,1301,227,254,210,1081,1049,1075,891,834,1163
"gene-SA2440",375,350,395,145,143,128,321,371,380,483,457,500
"gene-SA2441",171,200,190,90,79,87,201,246,226,294,270,336
"gene-SA2442",677,438,596,182,143,150,537,497,554,621,570,818
"gene-SA2443",12,21,15,11,12,4,25,12,25,42,36,49
"gene-SA2444",18,16,18,29,17,15,32,33,34,94,65,61
"gene-SA2445",18,14,13,23,11,17,24,20,21,86,77,57
"gene-SA2446",4,2,6,13,10,4,7,9,4,85,50,30
"gene-SA2447",6216,1243,1360,1872,2414,1414,1539,1264,1541,5032,5533,4289
"gene-SA2448",259,277,215,174,165,153,366,410,360,347,373,423
"gene-SA2449",97,62,58,11,11,18,73,64,86,74,68,55
"gene-SA2450",77,30,33,9,19,5,52,33,63,59,45,44
"gene-SA2451",362,102,149,139,103,73,168,196,211,251,293,306
"gene-SA2452",272,332,250,86,96,85,530,678,570,338,355,448
"gene-SA2453",168,235,147,26,59,32,404,470,463,223,196,236
"gene-SA2454",149,228,173,46,57,33,614,481,576,269,250,351
"gene-SA2455",6003,5898,5666,972,1164,1052,11029,9438,11338,5321,6008,8732
"gene-SA2456",6374,3773,3884,809,991,998,7550,6415,6948,3416,3871,6049
"gene-SA2457",5141,2567,2541,304,358,381,4607,3789,4883,2220,2305,2604
"gene-icaR",1548,753,1079,135,127,126,1079,935,1250,1071,1150,1090
"gene-icaA",22,26,22,12,32,18,65,43,48,97,57,78
"gene-icaD",2,3,3,3,2,2,6,4,5,9,5,11
"gene-icaB",22,17,18,13,9,10,31,29,45,82,52,52
"gene-icaC",40,55,54,21,24,26,89,80,99,123,100,61
"gene-SAS090",3,2,0,0,0,0,2,2,1,11,1,0
"gene-lip",57,20,22,8,7,14,34,29,35,87,33,38
"gene-hisI",8219,712,2350,453,705,457,1856,1336,1647,1967,2027,2044
"gene-hisF",6751,746,2581,383,644,357,1757,1277,1722,1943,1970,2092
"gene-SA2466",5551,747,2542,319,532,320,1662,1179,1572,1876,1809,1868
"gene-hisH",3341,434,1579,229,458,286,1068,842,1039,1144,1288,1203
"gene-hisB",3533,482,1489,236,364,253,948,778,892,1114,1165,1196
"gene-SA2469",7186,969,3024,607,976,612,2033,1609,1985,2321,2430,2059
"gene-SA2470",8110,1150,4112,760,1311,829,2671,2033,2569,3176,3146,2926
"gene-hisG",1702,418,1455,247,456,279,971,889,1040,1176,1202,937
"gene-SA2472",2805,745,2554,477,788,462,1795,1320,1708,2077,2185,2037
"gene-SA2473",2140,1338,1152,452,578,446,4286,2861,4387,1915,1802,2291
"gene-SA2474",98,230,154,60,99,64,969,383,985,522,432,543
"gene-SA2475",140,283,234,76,118,100,1230,577,1278,707,683,667
"gene-SA2476",421,770,590,384,548,386,3522,1560,3410,1935,1954,2234
"gene-SA2477",152,307,230,115,165,101,1206,496,1157,757,676,862
"gene-SA2478",195,268,241,104,151,109,1169,461,1203,831,792,883
"gene-SA2479",2353,703,1998,185,651,138,3936,1028,4376,503,508,472
"gene-drp35",248,143,172,43,64,33,216,184,225,158,164,199
"gene-SA2481",304,89,136,73,84,70,180,161,201,225,211,222
"gene-pcp",283,170,151,77,74,92,279,180,263,249,326,337
"gene-SA2483",333,453,395,54,49,43,481,535,560,302,312,322
"gene-SA2484",63,89,128,11,19,9,104,78,138,82,65,129
"gene-SA2485",282,30,42,23,17,18,44,57,57,114,86,81
"gene-SA2486",226,82,94,99,78,89,135,139,132,191,167,210
"gene-SA2487",721,641,697,170,201,201,949,741,906,758,915,977
"gene-SA2488",60,11,20,31,15,16,40,39,36,56,56,73
"gene-SA2489",274,490,429,190,218,191,626,604,597,661,766,715
"gene-SA2490",101,140,123,45,44,39,187,180,201,171,184,159
"gene-SA2491",1565,415,630,174,151,133,527,625,587,648,580,575
"gene-vraD",49,35,36,17,20,20,55,98,52,101,150,94
"gene-vraE",87,86,114,53,59,49,150,253,166,238,404,247
"gene-SAS091",17,24,27,7,10,5,27,52,26,65,69,30
"gene-cspB",137972,77214,104712,15066,29224,15925,62879,78534,63204,94695,112685,111789
"gene-SA2495",3017,2611,2713,496,337,472,3038,2732,3059,1744,1624,3002
"gene-SA2496",1017,1083,1223,202,151,239,1377,1375,1313,746,767,1286
"gene-SA2497",674,699,794,136,85,135,810,896,843,412,454,806
"gene-SAS092",44,1,4,0,6,2,4,3,1,5,2,7
"gene-SA2498",1382,1722,1468,1562,1665,1467,3165,3181,3136,2263,2787,3394
"gene-gidB",901,1195,967,908,1027,908,2151,2067,2090,1547,1833,2061
"gene-gidA",2780,3077,2503,2525,2920,2344,4933,4795,4847,3628,4212,5014
"gene-thdF",2961,1778,1485,1219,1362,1131,2498,2567,2490,1974,2091,2593
"gene-rnpA",761,249,194,212,259,210,434,454,417,314,338,363
"gene-rpmH",15498,5659,3977,3506,4167,3262,8531,8972,9064,6609,8477,7185
